Time(s),Resp (sum)(l)
33.74,0.37681159420289856
33.744,0.3826086956521739
33.748,0.40144927536231884
33.752,0.3869565217391304
33.756,0.3782608695652174
33.76,0.3652173913043478
33.764,0.3739130434782609
33.768,0.372463768115942
33.772,0.36086956521739133
33.776,0.36086956521739133
33.78,0.3681159420289855
33.784,0.3521739130434783
33.788,0.37681159420289856
33.792,0.3782608695652174
33.796,0.3884057971014493
33.8,0.38405797101449274
33.804,0.372463768115942
33.808,0.36666666666666664
33.812,0.3753623188405797
33.816,0.3652173913043478
33.82,0.3681159420289855
33.824,0.3536231884057971
33.828,0.3710144927536232
33.832,0.372463768115942
33.836,0.3652173913043478
33.84,0.36086956521739133
33.844,0.36231884057971014
33.848,0.3826086956521739
33.852,0.3739130434782609
33.856,0.38405797101449274
33.86,0.372463768115942
33.864,0.3695652173913043
33.868,0.3652173913043478
33.872,0.36231884057971014
33.876,0.34202898550724636
33.88,0.3507246376811594
33.884,0.35797101449275365
33.888,0.37681159420289856
33.892,0.3753623188405797
33.896,0.39420289855072466
33.9,0.39855072463768115
33.904,0.38405797101449274
33.908,0.3710144927536232
33.912,0.3710144927536232
33.916,0.3739130434782609
33.92,0.3739130434782609
33.924,0.3739130434782609
33.928,0.3782608695652174
33.932,0.3826086956521739
33.936,0.37681159420289856
33.94,0.3884057971014493
33.944,0.39710144927536234
33.948,0.4028985507246377
33.952,0.4028985507246377
33.956,0.4072463768115942
33.96,0.3826086956521739
33.964,0.3884057971014493
33.968,0.37971014492753624
33.972,0.37681159420289856
33.976,0.36376811594202896
33.98,0.38405797101449274
33.984,0.38405797101449274
33.988,0.3826086956521739
33.992,0.4028985507246377
33.996,0.3927536231884058
34.0,0.38405797101449274
34.004,0.391304347826087
34.008,0.3826086956521739
34.012,0.3739130434782609
34.016,0.36086956521739133
34.02,0.37971014492753624
34.024,0.3492753623188406
34.028,0.38405797101449274
34.032,0.3652173913043478
34.036,0.39855072463768115
34.04,0.3884057971014493
34.044,0.38115942028985506
34.048,0.3884057971014493
34.052,0.37681159420289856
34.056,0.4028985507246377
34.06,0.36666666666666664
34.064,0.36666666666666664
34.068,0.34782608695652173
34.072,0.3681159420289855
34.076,0.34782608695652173
34.08,0.3753623188405797
34.084,0.37681159420289856
34.088,0.3536231884057971
34.092,0.3869565217391304
34.096,0.3507246376811594
34.1,0.37681159420289856
34.104,0.3463768115942029
34.108,0.3536231884057971
34.112,0.3565217391304348
34.116,0.34057971014492755
34.12,0.33043478260869563
34.124,0.32028985507246377
34.128,0.336231884057971
34.132,0.372463768115942
34.136,0.34782608695652173
34.14,0.3565217391304348
34.144,0.36376811594202896
34.148,0.3521739130434783
34.152,0.35797101449275365
34.156,0.336231884057971
34.16,0.32463768115942027
34.164,0.336231884057971
34.168,0.3289855072463768
34.172,0.336231884057971
34.176,0.3217391304347826
34.18,0.33043478260869563
34.184,0.3333333333333333
34.188,0.35507246376811596
34.192,0.34202898550724636
34.196,0.3347826086956522
34.2,0.33768115942028987
34.204,0.3521739130434783
34.208,0.3289855072463768
34.212,0.3101449275362319
34.216,0.30434782608695654
34.22,0.3072463768115942
34.224,0.32753623188405795
34.228,0.34202898550724636
34.232,0.34057971014492755
34.236,0.3289855072463768
34.24,0.36231884057971014
34.244,0.3333333333333333
34.248,0.3318840579710145
34.252,0.33768115942028987
34.256,0.336231884057971
34.26,0.3173913043478261
34.264,0.3217391304347826
34.268,0.30579710144927535
34.272,0.3072463768115942
34.276,0.30579710144927535
34.28,0.34202898550724636
34.284,0.32753623188405795
34.288,0.32318840579710145
34.292,0.32753623188405795
34.296,0.3217391304347826
34.3,0.32463768115942027
34.304,0.3188405797101449
34.308,0.30144927536231886
34.312,0.2956521739130435
34.316,0.28840579710144926
34.32,0.30144927536231886
34.324,0.30869565217391304
34.328,0.3072463768115942
34.332,0.3115942028985507
34.336,0.3217391304347826
34.34,0.34202898550724636
34.344,0.32463768115942027
34.348,0.32463768115942027
34.352,0.3072463768115942
34.356,0.2985507246376812
34.36,0.28840579710144926
34.364,0.2971014492753623
34.368,0.2956521739130435
34.372,0.30289855072463767
34.376,0.2898550724637681
34.38,0.3144927536231884
34.384,0.32608695652173914
34.388,0.3159420289855073
34.392,0.2956521739130435
34.396,0.30144927536231886
34.4,0.30434782608695654
34.404,0.30144927536231886
34.408,0.2942028985507246
34.412,0.2898550724637681
34.416,0.2855072463768116
34.42,0.28405797101449276
34.424,0.2898550724637681
34.428,0.28840579710144926
34.432,0.30579710144927535
34.436,0.30144927536231886
34.44,0.3072463768115942
34.444,0.29130434782608694
34.448,0.2811594202898551
34.452,0.2608695652173913
34.456,0.2579710144927536
34.46,0.25507246376811593
34.464,0.25217391304347825
34.468,0.24782608695652175
34.472,0.25217391304347825
34.476,0.25507246376811593
34.48,0.26231884057971017
34.484,0.26811594202898553
34.488,0.26521739130434785
34.492,0.25507246376811593
34.496,0.25507246376811593
34.5,0.24347826086956523
34.504,0.2289855072463768
34.508,0.22028985507246376
34.512,0.22608695652173913
34.516,0.21739130434782608
34.52,0.21014492753623187
34.524,0.22608695652173913
34.528,0.22608695652173913
34.532,0.22608695652173913
34.536,0.22608695652173913
34.54,0.22318840579710145
34.544,0.20869565217391303
34.548,0.20579710144927535
34.552,0.17971014492753623
34.556,0.19710144927536233
34.56,0.17971014492753623
34.564,0.20144927536231885
34.568,0.18985507246376812
34.572,0.1956521739130435
34.576,0.1855072463768116
34.58,0.19420289855072465
34.584,0.19855072463768117
34.588,0.20144927536231885
34.592,0.18985507246376812
34.596,0.18115942028985507
34.6,0.17101449275362318
34.604,0.17391304347826086
34.608,0.16231884057971013
34.612,0.1681159420289855
34.616,0.16521739130434782
34.62,0.16521739130434782
34.624,0.18115942028985507
34.628,0.18405797101449275
34.632,0.1826086956521739
34.636,0.1681159420289855
34.64,0.16666666666666666
34.644,0.1536231884057971
34.648,0.15072463768115943
34.652,0.1391304347826087
34.656,0.15072463768115943
34.66,0.12753623188405797
34.664,0.1391304347826087
34.668,0.13333333333333333
34.672,0.14492753623188406
34.676,0.13478260869565217
34.68,0.16231884057971013
34.684,0.15072463768115943
34.688,0.15507246376811595
34.692,0.1391304347826087
34.696,0.1289855072463768
34.7,0.11739130434782609
34.704,0.10869565217391304
34.708,0.1072463768115942
34.712,0.10289855072463767
34.716,0.09565217391304348
34.72,0.09710144927536232
34.724,0.1144927536231884
34.728,0.1072463768115942
34.732,0.11594202898550725
34.736,0.10579710144927536
34.74,0.09855072463768116
34.744,0.09130434782608696
34.748,0.0927536231884058
34.752,0.07391304347826087
34.756,0.06811594202898551
34.76,0.059420289855072465
34.764,0.06666666666666667
34.768,0.06376811594202898
34.772,0.08115942028985507
34.776,0.07391304347826087
34.78,0.0782608695652174
34.784,0.07536231884057971
34.788,0.07391304347826087
34.792,0.059420289855072465
34.796,0.050724637681159424
34.8,0.04057971014492753
34.804,0.03333333333333333
34.808,0.028985507246376812
34.812,0.028985507246376812
34.816,0.02753623188405797
34.82,0.028985507246376812
34.824,0.036231884057971016
34.828,0.03188405797101449
34.832,0.0391304347826087
34.836,0.02753623188405797
34.84,0.021739130434782608
34.844,0.005797101449275362
34.848,0.0014492753623188406
34.852,-0.014492753623188406
34.856,-0.013043478260869565
34.86,-0.02318840579710145
34.864,-0.010144927536231883
34.868,-0.014492753623188406
34.872,-0.004347826086956522
34.876,-0.010144927536231883
34.88,-0.008695652173913044
34.884,-0.020289855072463767
34.888,-0.020289855072463767
34.892,-0.034782608695652174
34.896,-0.043478260869565216
34.9,-0.06086956521739131
34.904,-0.06231884057971015
34.908,-0.06376811594202898
34.912,-0.059420289855072465
34.916,-0.06521739130434782
34.92,-0.057971014492753624
34.924,-0.06231884057971015
34.928,-0.06376811594202898
34.932,-0.06376811594202898
34.936,-0.08260869565217391
34.94,-0.08115942028985507
34.944,-0.09855072463768116
34.948,-0.10434782608695652
34.952,-0.11594202898550725
34.956,-0.1144927536231884
34.96,-0.1289855072463768
34.964,-0.11014492753623188
34.968,-0.11739130434782609
34.972,-0.10869565217391304
34.976,-0.11594202898550725
34.98,-0.1072463768115942
34.984,-0.12173913043478261
34.988,-0.12753623188405797
34.992,-0.13623188405797101
34.996,-0.14782608695652175
35.0,-0.1536231884057971
35.004,-0.15942028985507245
35.008,-0.16231884057971013
35.012,-0.15072463768115943
35.016,-0.14492753623188406
35.02,-0.14492753623188406
35.024,-0.13768115942028986
35.028,-0.15072463768115943
35.032,-0.1463768115942029
35.036,-0.1565217391304348
35.04,-0.16231884057971013
35.044,-0.17391304347826086
35.048,-0.17681159420289855
35.052,-0.19130434782608696
35.056,-0.18405797101449275
35.06,-0.19420289855072465
35.064,-0.17971014492753623
35.068,-0.18405797101449275
35.072,-0.18115942028985507
35.076,-0.19130434782608696
35.08,-0.17971014492753623
35.084,-0.19855072463768117
35.088,-0.2
35.092,-0.2
35.096,-0.19855072463768117
35.1,-0.21014492753623187
35.104,-0.20144927536231885
35.108,-0.2028985507246377
35.112,-0.19130434782608696
35.116,-0.1826086956521739
35.12,-0.18695652173913044
35.124,-0.1753623188405797
35.128,-0.18840579710144928
35.132,-0.1826086956521739
35.136,-0.18840579710144928
35.14,-0.19855072463768117
35.144,-0.2
35.148,-0.2028985507246377
35.152,-0.20869565217391303
35.156,-0.2072463768115942
35.16,-0.21884057971014492
35.164,-0.19710144927536233
35.168,-0.20579710144927535
35.172,-0.19855072463768117
35.176,-0.21014492753623187
35.18,-0.20579710144927535
35.184,-0.2144927536231884
35.188,-0.22608695652173913
35.192,-0.2318840579710145
35.196,-0.23333333333333334
35.2,-0.24492753623188407
35.204,-0.24782608695652175
35.208,-0.25507246376811593
35.212,-0.25507246376811593
35.216,-0.2492753623188406
35.22,-0.25072463768115943
35.224,-0.25217391304347825
35.228,-0.2710144927536232
35.232,-0.27246376811594203
35.236,-0.2797101449275362
35.24,-0.2956521739130435
35.244,-0.30289855072463767
35.248,-0.2985507246376812
35.252,-0.32463768115942027
35.256,-0.30434782608695654
35.26,-0.3115942028985507
35.264,-0.30144927536231886
35.268,-0.3101449275362319
35.272,-0.2956521739130435
35.276,-0.30869565217391304
35.28,-0.32028985507246377
35.284,-0.3159420289855073
35.288,-0.3188405797101449
35.292,-0.336231884057971
35.296,-0.3347826086956522
35.3,-0.34492753623188405
35.304,-0.34202898550724636
35.308,-0.34782608695652173
35.312,-0.34057971014492755
35.316,-0.336231884057971
35.32,-0.34492753623188405
35.324,-0.34782608695652173
35.328,-0.3507246376811594
35.332,-0.34782608695652173
35.336,-0.3652173913043478
35.34,-0.372463768115942
35.344,-0.3884057971014493
35.348,-0.38405797101449274
35.352,-0.3826086956521739
35.356,-0.3710144927536232
35.36,-0.3826086956521739
35.364,-0.3753623188405797
35.368,-0.3652173913043478
35.372,-0.36231884057971014
35.376,-0.3826086956521739
35.38,-0.3884057971014493
35.384,-0.3884057971014493
35.388,-0.4057971014492754
35.392,-0.4289855072463768
35.396,-0.42028985507246375
35.4,-0.4260869565217391
35.404,-0.427536231884058
35.408,-0.4289855072463768
35.412,-0.4289855072463768
35.416,-0.43623188405797103
35.42,-0.4434782608695652
35.424,-0.4260869565217391
35.428,-0.4420289855072464
35.432,-0.43768115942028984
35.436,-0.4579710144927536
35.44,-0.4652173913043478
35.444,-0.47681159420289854
35.448,-0.4753623188405797
35.452,-0.4681159420289855
35.456,-0.4492753623188406
35.46,-0.45507246376811594
35.464,-0.45217391304347826
35.468,-0.4652173913043478
35.472,-0.45942028985507244
35.476,-0.4666666666666667
35.48,-0.463768115942029
35.484,-0.4753623188405797
35.488,-0.4782608695652174
35.492,-0.48405797101449277
35.496,-0.48840579710144927
35.5,-0.5028985507246376
35.504,-0.4855072463768116
35.508,-0.48405797101449277
35.512,-0.49130434782608695
35.516,-0.47681159420289854
35.52,-0.48695652173913045
35.524,-0.4681159420289855
35.528,-0.5
35.532,-0.48695652173913045
35.536,-0.5144927536231884
35.54,-0.5101449275362319
35.544,-0.5115942028985507
35.548,-0.5159420289855072
35.552,-0.5028985507246376
35.556,-0.5057971014492754
35.56,-0.4956521739130435
35.564,-0.5043478260869565
35.568,-0.4927536231884058
35.572,-0.5043478260869565
35.576,-0.5072463768115942
35.58,-0.5202898550724637
35.584,-0.5217391304347826
35.588,-0.5362318840579711
35.592,-0.5217391304347826
35.596,-0.5260869565217391
35.6,-0.5333333333333333
35.604,-0.5115942028985507
35.608,-0.518840579710145
35.612,-0.5028985507246376
35.616,-0.5130434782608696
35.62,-0.5072463768115942
35.624,-0.5159420289855072
35.628,-0.5028985507246376
35.632,-0.5391304347826087
35.636,-0.5304347826086957
35.64,-0.527536231884058
35.644,-0.553623188405797
35.648,-0.5231884057971015
35.652,-0.5362318840579711
35.656,-0.5362318840579711
35.66,-0.5159420289855072
35.664,-0.5217391304347826
35.668,-0.5173913043478261
35.672,-0.5231884057971015
35.676,-0.5333333333333333
35.68,-0.527536231884058
35.684,-0.5391304347826087
35.688,-0.5391304347826087
35.692,-0.5492753623188406
35.696,-0.5507246376811594
35.7,-0.5318840579710145
35.704,-0.5405797101449276
35.708,-0.5231884057971015
35.712,-0.5333333333333333
35.716,-0.5333333333333333
35.72,-0.5289855072463768
35.724,-0.5449275362318841
35.728,-0.5405797101449276
35.732,-0.5666666666666667
35.736,-0.5623188405797102
35.74,-0.5681159420289855
35.744,-0.5782608695652174
35.748,-0.5434782608695652
35.752,-0.5608695652173913
35.756,-0.5565217391304348
35.76,-0.5507246376811594
35.764,-0.563768115942029
35.768,-0.5420289855072464
35.772,-0.5434782608695652
35.776,-0.5695652173913044
35.78,-0.5797101449275363
35.784,-0.591304347826087
35.788,-0.5797101449275363
35.792,-0.5768115942028985
35.796,-0.5710144927536231
35.8,-0.5869565217391305
35.804,-0.5855072463768116
35.808,-0.5739130434782609
35.812,-0.5681159420289855
35.816,-0.5782608695652174
35.82,-0.591304347826087
35.824,-0.5739130434782609
35.828,-0.6057971014492753
35.832,-0.5898550724637681
35.836,-0.6115942028985507
35.84,-0.6101449275362318
35.844,-0.6028985507246377
35.848,-0.6014492753623188
35.852,-0.6202898550724638
35.856,-0.5797101449275363
35.86,-0.6028985507246377
35.864,-0.5753623188405798
35.868,-0.6086956521739131
35.872,-0.5811594202898551
35.876,-0.6173913043478261
35.88,-0.6014492753623188
35.884,-0.6101449275362318
35.888,-0.6144927536231884
35.892,-0.6246376811594203
35.896,-0.6028985507246377
35.9,-0.6028985507246377
35.904,-0.6043478260869565
35.908,-0.5927536231884057
35.912,-0.6144927536231884
35.916,-0.5898550724637681
35.92,-0.6231884057971014
35.924,-0.591304347826087
35.928,-0.6318840579710145
35.932,-0.6289855072463768
35.936,-0.6260869565217392
35.94,-0.6260869565217392
35.944,-0.6318840579710145
35.948,-0.6289855072463768
35.952,-0.6333333333333333
35.956,-0.6014492753623188
35.96,-0.6376811594202898
35.964,-0.6217391304347826
35.968,-0.6086956521739131
35.972,-0.6333333333333333
35.976,-0.644927536231884
35.98,-0.6536231884057971
35.984,-0.6710144927536232
35.988,-0.6695652173913044
35.992,-0.672463768115942
35.996,-0.6550724637681159
36.0,-0.6565217391304348
36.004,-0.6565217391304348
36.008,-0.6391304347826087
36.012,-0.6405797101449275
36.016,-0.644927536231884
36.02,-0.6594202898550725
36.024,-0.6565217391304348
36.028,-0.6695652173913044
36.032,-0.6826086956521739
36.036,-0.6884057971014492
36.04,-0.6710144927536232
36.044,-0.6782608695652174
36.048,-0.6768115942028986
36.052,-0.6855072463768116
36.056,-0.672463768115942
36.06,-0.6768115942028986
36.064,-0.6681159420289855
36.068,-0.6768115942028986
36.072,-0.6956521739130435
36.076,-0.7
36.08,-0.6898550724637681
36.084,-0.7231884057971014
36.088,-0.7072463768115942
36.092,-0.7159420289855073
36.096,-0.7086956521739131
36.1,-0.6826086956521739
36.104,-0.6855072463768116
36.108,-0.6942028985507246
36.112,-0.691304347826087
36.116,-0.6782608695652174
36.12,-0.7028985507246377
36.124,-0.7115942028985507
36.128,-0.7144927536231884
36.132,-0.7318840579710145
36.136,-0.7086956521739131
36.14,-0.7188405797101449
36.144,-0.7130434782608696
36.148,-0.7188405797101449
36.152,-0.7028985507246377
36.156,-0.6956521739130435
36.16,-0.7188405797101449
36.164,-0.6956521739130435
36.168,-0.7057971014492753
36.172,-0.7144927536231884
36.176,-0.7188405797101449
36.18,-0.7318840579710145
36.184,-0.7304347826086957
36.188,-0.7101449275362319
36.192,-0.7318840579710145
36.196,-0.7130434782608696
36.2,-0.7028985507246377
36.204,-0.7188405797101449
36.208,-0.7014492753623188
36.212,-0.7072463768115942
36.216,-0.7202898550724638
36.22,-0.7159420289855073
36.224,-0.7130434782608696
36.228,-0.7202898550724638
36.232,-0.7188405797101449
36.236,-0.7275362318840579
36.24,-0.7188405797101449
36.244,-0.7246376811594203
36.248,-0.6898550724637681
36.252,-0.6826086956521739
36.256,-0.6826086956521739
36.26,-0.7014492753623188
36.264,-0.6898550724637681
36.268,-0.7130434782608696
36.272,-0.6942028985507246
36.276,-0.6869565217391305
36.28,-0.691304347826087
36.284,-0.7086956521739131
36.288,-0.6898550724637681
36.292,-0.6898550724637681
36.296,-0.6652173913043479
36.3,-0.6608695652173913
36.304,-0.6579710144927536
36.308,-0.6608695652173913
36.312,-0.6666666666666666
36.316,-0.663768115942029
36.32,-0.6782608695652174
36.324,-0.6782608695652174
36.328,-0.672463768115942
36.332,-0.6666666666666666
36.336,-0.6695652173913044
36.34,-0.663768115942029
36.344,-0.6594202898550725
36.348,-0.6434782608695652
36.352,-0.6159420289855072
36.356,-0.6289855072463768
36.36,-0.6304347826086957
36.364,-0.6072463768115942
36.368,-0.644927536231884
36.372,-0.6246376811594203
36.376,-0.618840579710145
36.38,-0.6391304347826087
36.384,-0.618840579710145
36.388,-0.6202898550724638
36.392,-0.618840579710145
36.396,-0.5869565217391305
36.4,-0.6028985507246377
36.404,-0.5797101449275363
36.408,-0.5797101449275363
36.412,-0.5811594202898551
36.416,-0.5811594202898551
36.42,-0.5797101449275363
36.424,-0.5884057971014492
36.428,-0.5797101449275363
36.432,-0.5594202898550724
36.436,-0.5652173913043478
36.44,-0.5391304347826087
36.444,-0.5594202898550724
36.448,-0.5347826086956522
36.452,-0.5333333333333333
36.456,-0.5333333333333333
36.46,-0.5159420289855072
36.464,-0.5144927536231884
36.468,-0.527536231884058
36.472,-0.5144927536231884
36.476,-0.5115942028985507
36.48,-0.5057971014492754
36.484,-0.5
36.488,-0.48695652173913045
36.492,-0.49130434782608695
36.496,-0.4652173913043478
36.5,-0.4463768115942029
36.504,-0.4463768115942029
36.508,-0.4463768115942029
36.512,-0.4463768115942029
36.516,-0.4463768115942029
36.52,-0.43043478260869567
36.524,-0.42028985507246375
36.528,-0.42318840579710143
36.532,-0.4115942028985507
36.536,-0.391304347826087
36.54,-0.3826086956521739
36.544,-0.38115942028985506
36.548,-0.36086956521739133
36.552,-0.3536231884057971
36.556,-0.34202898550724636
36.56,-0.34347826086956523
36.564,-0.34782608695652173
36.568,-0.34492753623188405
36.572,-0.32463768115942027
36.576,-0.3188405797101449
36.58,-0.3144927536231884
36.584,-0.2971014492753623
36.588,-0.28695652173913044
36.592,-0.2753623188405797
36.596,-0.263768115942029
36.6,-0.25507246376811593
36.604,-0.2492753623188406
36.608,-0.2463768115942029
36.612,-0.24347826086956523
36.616,-0.23768115942028986
36.62,-0.24202898550724639
36.624,-0.23768115942028986
36.628,-0.2246376811594203
36.632,-0.21594202898550724
36.636,-0.21014492753623187
36.64,-0.19130434782608696
36.644,-0.19130434782608696
36.648,-0.1681159420289855
36.652,-0.16666666666666666
36.656,-0.1608695652173913
36.66,-0.1608695652173913
36.664,-0.15507246376811595
36.668,-0.1565217391304348
36.672,-0.14782608695652175
36.676,-0.14492753623188406
36.68,-0.13333333333333333
36.684,-0.12753623188405797
36.688,-0.11014492753623188
36.692,-0.10579710144927536
36.696,-0.08985507246376812
36.7,-0.08550724637681159
36.704,-0.08115942028985507
36.708,-0.07536231884057971
36.712,-0.07536231884057971
36.716,-0.07391304347826087
36.72,-0.06956521739130435
36.724,-0.06666666666666667
36.728,-0.057971014492753624
36.732,-0.04057971014492753
36.736,-0.034782608695652174
36.74,-0.015942028985507246
36.744,-0.013043478260869565
36.748,0.0
36.752,0.004347826086956522
36.756,0.010144927536231883
36.76,0.005797101449275362
36.764,0.011594202898550725
36.768,0.002898550724637681
36.772,0.011594202898550725
36.776,0.008695652173913044
36.78,0.02463768115942029
36.784,0.02753623188405797
36.788,0.04057971014492753
36.792,0.04492753623188406
36.796,0.05217391304347826
36.8,0.0536231884057971
36.804,0.0536231884057971
36.808,0.05217391304347826
36.812,0.0463768115942029
36.816,0.03768115942028986
36.82,0.036231884057971016
36.824,0.043478260869565216
36.828,0.04057971014492753
36.832,0.057971014492753624
36.836,0.057971014492753624
36.84,0.07536231884057971
36.844,0.07391304347826087
36.848,0.08695652173913043
36.852,0.08115942028985507
36.856,0.08260869565217391
36.86,0.07681159420289856
36.864,0.07971014492753623
36.868,0.07246376811594203
36.872,0.08405797101449275
36.876,0.08115942028985507
36.88,0.10144927536231885
36.884,0.10579710144927536
36.888,0.12173913043478261
36.892,0.13333333333333333
36.896,0.12753623188405797
36.9,0.13333333333333333
36.904,0.14057971014492754
36.908,0.13333333333333333
36.912,0.13478260869565217
36.916,0.13333333333333333
36.92,0.13333333333333333
36.924,0.1463768115942029
36.928,0.14492753623188406
36.932,0.1681159420289855
36.936,0.16231884057971013
36.94,0.17391304347826086
36.944,0.17681159420289855
36.948,0.1927536231884058
36.952,0.18840579710144928
36.956,0.19130434782608696
36.96,0.19130434782608696
36.964,0.18695652173913044
36.968,0.1782608695652174
36.972,0.18840579710144928
36.976,0.18985507246376812
36.98,0.2144927536231884
36.984,0.21884057971014492
36.988,0.24492753623188407
36.992,0.22753623188405797
36.996,0.2492753623188406
37.0,0.24347826086956523
37.004,0.2289855072463768
37.008,0.24782608695652175
37.012,0.22608695652173913
37.016,0.21884057971014492
37.02,0.23768115942028986
37.024,0.23623188405797102
37.028,0.24347826086956523
37.032,0.26521739130434785
37.036,0.2710144927536232
37.04,0.2811594202898551
37.044,0.27391304347826084
37.048,0.2956521739130435
37.052,0.2782608695652174
37.056,0.2782608695652174
37.06,0.26231884057971017
37.064,0.2797101449275362
37.068,0.26521739130434785
37.072,0.26666666666666666
37.076,0.27246376811594203
37.08,0.2971014492753623
37.084,0.3101449275362319
37.088,0.3115942028985507
37.092,0.32608695652173914
37.096,0.32463768115942027
37.1,0.34202898550724636
37.104,0.3347826086956522
37.108,0.33043478260869563
37.112,0.34202898550724636
37.116,0.336231884057971
37.12,0.34782608695652173
37.124,0.36086956521739133
37.128,0.35797101449275365
37.132,0.38115942028985506
37.136,0.3884057971014493
37.14,0.3884057971014493
37.144,0.39420289855072466
37.148,0.3753623188405797
37.152,0.37681159420289856
37.156,0.39420289855072466
37.16,0.372463768115942
37.164,0.37681159420289856
37.168,0.37681159420289856
37.172,0.3869565217391304
37.176,0.38405797101449274
37.18,0.4
37.184,0.3826086956521739
37.188,0.3927536231884058
37.192,0.39565217391304347
37.196,0.3884057971014493
37.2,0.3898550724637681
37.204,0.391304347826087
37.208,0.391304347826087
37.212,0.39420289855072466
37.216,0.39420289855072466
37.22,0.3927536231884058
37.224,0.39710144927536234
37.228,0.4057971014492754
37.232,0.4144927536231884
37.236,0.4072463768115942
37.24,0.40869565217391307
37.244,0.427536231884058
37.248,0.427536231884058
37.252,0.3869565217391304
37.256,0.39855072463768115
37.26,0.39855072463768115
37.264,0.4101449275362319
37.268,0.39855072463768115
37.272,0.4028985507246377
37.276,0.4246376811594203
37.28,0.4318840579710145
37.284,0.4260869565217391
37.288,0.4115942028985507
37.292,0.4028985507246377
37.296,0.40869565217391307
37.3,0.41884057971014493
37.304,0.41594202898550725
37.308,0.4072463768115942
37.312,0.4115942028985507
37.316,0.41884057971014493
37.32,0.42028985507246375
37.324,0.43333333333333335
37.328,0.43043478260869567
37.332,0.43043478260869567
37.336,0.4492753623188406
37.34,0.45217391304347826
37.344,0.42318840579710143
37.348,0.4492753623188406
37.352,0.4492753623188406
37.356,0.42318840579710143
37.36,0.43333333333333335
37.364,0.44782608695652176
37.368,0.4405797101449275
37.372,0.45217391304347826
37.376,0.43478260869565216
37.38,0.4681159420289855
37.384,0.46956521739130436
37.388,0.47681159420289854
37.392,0.46956521739130436
37.396,0.4391304347826087
37.4,0.4246376811594203
37.404,0.43478260869565216
37.408,0.45217391304347826
37.412,0.4289855072463768
37.416,0.42318840579710143
37.42,0.43623188405797103
37.424,0.43478260869565216
37.428,0.4449275362318841
37.432,0.4463768115942029
37.436,0.4492753623188406
37.44,0.4579710144927536
37.444,0.4463768115942029
37.448,0.43043478260869567
37.452,0.4420289855072464
37.456,0.45507246376811594
37.46,0.4405797101449275
37.464,0.44782608695652176
37.468,0.4608695652173913
37.472,0.4652173913043478
37.476,0.4492753623188406
37.48,0.4623188405797101
37.484,0.4811594202898551
37.488,0.4579710144927536
37.492,0.48405797101449277
37.496,0.45507246376811594
37.5,0.47246376811594204
37.504,0.45507246376811594
37.508,0.4579710144927536
37.512,0.4681159420289855
37.516,0.45507246376811594
37.52,0.4797101449275362
37.524,0.48405797101449277
37.528,0.4753623188405797
37.532,0.49420289855072463
37.536,0.48695652173913045
37.54,0.4971014492753623
37.544,0.48840579710144927
37.548,0.49130434782608695
37.552,0.4797101449275362
37.556,0.47246376811594204
37.56,0.463768115942029
37.564,0.5043478260869565
37.568,0.48695652173913045
37.572,0.4782608695652174
37.576,0.49420289855072463
37.58,0.4855072463768116
37.584,0.4985507246376812
37.588,0.49420289855072463
37.592,0.5144927536231884
37.596,0.4956521739130435
37.6,0.48695652173913045
37.604,0.48405797101449277
37.608,0.4753623188405797
37.612,0.47681159420289854
37.616,0.4985507246376812
37.62,0.5043478260869565
37.624,0.5130434782608696
37.628,0.4811594202898551
37.632,0.4985507246376812
37.636,0.5043478260869565
37.64,0.5
37.644,0.5014492753623189
37.648,0.5144927536231884
37.652,0.48695652173913045
37.656,0.4782608695652174
37.66,0.47681159420289854
37.664,0.47681159420289854
37.668,0.48840579710144927
37.672,0.5115942028985507
37.676,0.49420289855072463
37.68,0.4985507246376812
37.684,0.4985507246376812
37.688,0.4811594202898551
37.692,0.4782608695652174
37.696,0.4927536231884058
37.7,0.4608695652173913
37.704,0.463768115942029
37.708,0.4608695652173913
37.712,0.4579710144927536
37.716,0.4652173913043478
37.72,0.47246376811594204
37.724,0.46956521739130436
37.728,0.47681159420289854
37.732,0.4855072463768116
37.736,0.4681159420289855
37.74,0.47246376811594204
37.744,0.4753623188405797
37.748,0.4579710144927536
37.752,0.44782608695652176
37.756,0.4405797101449275
37.76,0.45217391304347826
37.764,0.45942028985507244
37.768,0.4753623188405797
37.772,0.463768115942029
37.776,0.4681159420289855
37.78,0.48405797101449277
37.784,0.47246376811594204
37.788,0.47101449275362317
37.792,0.463768115942029
37.796,0.45507246376811594
37.8,0.4289855072463768
37.804,0.43478260869565216
37.808,0.4463768115942029
37.812,0.45072463768115945
37.816,0.463768115942029
37.82,0.4463768115942029
37.824,0.45942028985507244
37.828,0.47681159420289854
37.832,0.4666666666666667
37.836,0.463768115942029
37.84,0.4608695652173913
37.844,0.4420289855072464
37.848,0.4420289855072464
37.852,0.44782608695652176
37.856,0.4434782608695652
37.86,0.427536231884058
37.864,0.43768115942028984
37.868,0.463768115942029
37.872,0.45507246376811594
37.876,0.45217391304347826
37.88,0.47391304347826085
37.884,0.44782608695652176
37.888,0.4463768115942029
37.892,0.4608695652173913
37.896,0.4405797101449275
37.9,0.4318840579710145
37.904,0.42318840579710143
37.908,0.4289855072463768
37.912,0.4391304347826087
37.916,0.4666666666666667
37.92,0.4405797101449275
